Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Bristol,2024-04-06T06:10:00+00:00,2024-04-06T06:37:00+00:00,Sur Reina Sofia,2024-04-06T10:25:00+00:00,
easyJet,Bristol,2024-04-06T17:00:00+00:00,2024-04-06T17:06:00+00:00,Menara,2024-04-06T19:25:00+00:00,2024-04-06T19:52:00+00:00
easyJet,Bristol,2024-04-06T13:30:00+00:00,2024-04-06T13:47:00+00:00,Hurghada,2024-04-06T20:00:00+00:00,2024-04-06T19:51:00+00:00
easyJet,Bristol,2024-04-06T13:10:00+00:00,2024-04-06T14:03:00+00:00,Sharm el-Sheikh International Airport,2024-04-06T19:45:00+00:00,
Ryanair,Bristol,2024-04-06T18:00:00+00:00,2024-04-06T19:50:00+00:00,Rinas Mother Teresa,2024-04-06T22:10:00+00:00,
easyJet,Bristol,2024-04-06T07:00:00+00:00,2024-04-06T07:20:00+00:00,Larnaca,2024-04-06T13:35:00+00:00,2024-04-06T13:36:00+00:00
easyJet,Bristol,2024-04-06T14:40:00+00:00,2024-04-06T15:12:00+00:00,Paphos International Airport,2024-04-06T21:20:00+00:00,2024-04-06T21:23:00+00:00
TUIfly,Bristol,2024-04-06T13:15:00+00:00,2024-04-06T13:43:00+00:00,Paphos International Airport,2024-04-06T19:45:00+00:00,2024-04-06T19:56:00+00:00
Ryanair,Bristol,2024-04-06T09:25:00+00:00,2024-04-06T10:20:00+00:00,Alicante El Altet,2024-04-06T12:50:00+00:00,
Ryanair,Bristol,2024-04-06T17:30:00+00:00,2024-04-06T19:54:00+00:00,Alicante El Altet,2024-04-06T20:55:00+00:00,
Jet2,Bristol,2024-04-06T06:55:00+00:00,2024-04-06T07:18:00+00:00,Alicante El Altet,2024-04-06T10:25:00+00:00,2024-04-06T10:42:00+00:00
easyJet,Bristol,2024-04-06T06:10:00+00:00,2024-04-06T06:17:00+00:00,Alicante El Altet,2024-04-06T09:40:00+00:00,2024-04-06T09:41:00+00:00
easyJet,Bristol,2024-04-06T13:25:00+00:00,2024-04-06T14:27:00+00:00,Alicante El Altet,2024-04-06T16:50:00+00:00,
empty,Bristol,2024-04-06T19:30:00+00:00,2024-04-06T19:27:00+00:00,El Prat De Llobregat,2024-04-06T22:29:00+00:00,2024-04-06T22:16:00+00:00
Ryanair,Bristol,2024-04-06T08:15:00+00:00,2024-04-06T08:54:00+00:00,El Prat De Llobregat,2024-04-06T11:25:00+00:00,2024-04-06T11:59:00+00:00
easyJet,Bristol,2024-04-06T07:00:00+00:00,2024-04-06T07:16:00+00:00,El Prat De Llobregat,2024-04-06T10:05:00+00:00,2024-04-06T10:19:00+00:00
easyJet,Bristol,2024-04-06T15:05:00+00:00,2024-04-06T15:41:00+00:00,El Prat De Llobregat,2024-04-06T18:10:00+00:00,2024-04-06T18:46:00+00:00
easyJet,Bristol,2024-04-06T19:25:00+00:00,2024-04-06T19:43:00+00:00,Ibiza,2024-04-06T22:55:00+00:00,2024-04-06T23:12:00+00:00
Ryanair,Bristol,2024-04-06T06:55:00+00:00,2024-04-06T07:09:00+00:00,Pablo Ruiz Picasso,2024-04-06T10:35:00+00:00,2024-04-06T10:51:00+00:00
Jet2,Bristol,2024-04-06T07:30:00+00:00,2024-04-06T07:40:00+00:00,Pablo Ruiz Picasso,2024-04-06T11:10:00+00:00,2024-04-06T11:20:00+00:00
easyJet,Bristol,2024-04-06T06:00:00+00:00,2024-04-06T06:20:00+00:00,Pablo Ruiz Picasso,2024-04-06T09:45:00+00:00,2024-04-06T10:08:00+00:00
easyJet,Bristol,2024-04-06T12:20:00+00:00,2024-04-06T14:01:00+00:00,Pablo Ruiz Picasso,2024-04-06T16:00:00+00:00,
easyJet,Bristol,2024-04-06T19:55:00+00:00,,Pablo Ruiz Picasso,2024-04-06T23:35:00+00:00,
easyJet,Bristol,2024-04-06T06:15:00+00:00,,Corvera International,2024-04-06T09:45:00+00:00,
Ryanair,Bristol,2024-04-06T07:10:00+00:00,2024-04-06T07:25:00+00:00,Son Sant Joan Airport,2024-04-06T10:30:00+00:00,2024-04-06T10:34:00+00:00
Ryanair,Bristol,2024-04-06T12:40:00+00:00,2024-04-06T13:05:00+00:00,Son Sant Joan Airport,2024-04-06T16:00:00+00:00,2024-04-06T16:20:00+00:00
Jet2,Bristol,2024-04-06T15:00:00+00:00,2024-04-06T15:50:00+00:00,Son Sant Joan Airport,2024-04-06T18:25:00+00:00,2024-04-06T19:09:00+00:00
easyJet,Bristol,2024-04-06T12:55:00+00:00,2024-04-06T13:57:00+00:00,Son Sant Joan Airport,2024-04-06T16:15:00+00:00,
easyJet,Bristol,2024-04-06T20:00:00+00:00,2024-04-06T20:55:00+00:00,Son Sant Joan Airport,2024-04-06T23:20:00+00:00,2024-04-07T00:06:00+00:00
Ryanair,Bristol,2024-04-06T06:30:00+00:00,2024-04-06T07:02:00+00:00,Valencia,2024-04-06T09:45:00+00:00,2024-04-06T10:13:00+00:00
Enter Air,Bristol,2024-04-06T19:05:00+00:00,2024-04-06T20:16:00+00:00,Tarbes Ossun Lourdes,2024-04-06T21:55:00+00:00,
Jet2,Bristol,2024-04-06T09:30:00+00:00,2024-04-06T09:30:00+00:00,Chambery,2024-04-06T12:15:00+00:00,
TUIfly,Bristol,2024-04-06T06:00:00+00:00,2024-04-06T06:13:00+00:00,Chambery,2024-04-06T08:55:00+00:00,
easyJet,Bristol,2024-04-06T07:05:00+00:00,,Grenoble-isere Airport (St Geoirs),2024-04-06T09:45:00+00:00,
easyJet,Bristol,2024-04-06T07:20:00+00:00,2024-04-06T07:27:00+00:00,Cote D'azur International Airport,2024-04-06T10:25:00+00:00,2024-04-06T10:18:00+00:00
easyJet,Bristol,2024-04-06T18:25:00+00:00,2024-04-06T21:07:00+00:00,Cote D'azur International Airport,2024-04-06T21:30:00+00:00,
Ryanair,Bristol,2024-04-06T07:30:00+00:00,2024-04-06T07:34:00+00:00,Beziers Vias,2024-04-06T10:25:00+00:00,
easyJet,Bristol,2024-04-06T06:10:00+00:00,2024-04-06T06:29:00+00:00,Charles De Gaulle,2024-04-06T08:30:00+00:00,2024-04-06T08:32:00+00:00
easyJet,Bristol,2024-04-06T19:15:00+00:00,2024-04-06T21:15:00+00:00,Charles De Gaulle,2024-04-06T21:35:00+00:00,
easyJet,Bristol,2024-04-06T16:05:00+00:00,2024-04-06T16:10:00+00:00,Orly,2024-04-06T18:30:00+00:00,2024-04-06T18:17:00+00:00
easyJet,Bristol,2024-04-06T07:00:00+00:00,2024-04-06T07:11:00+00:00,Nikos Kazantzakis Airport,2024-04-06T12:55:00+00:00,2024-04-06T12:50:00+00:00
easyJet,Bristol,2024-04-06T15:20:00+00:00,2024-04-06T17:00:00+00:00,Diagoras,2024-04-06T21:35:00+00:00,
easyJet,Bristol,2024-04-06T13:20:00+00:00,2024-04-06T13:34:00+00:00,Zakinthos International Airport,2024-04-06T18:55:00+00:00,2024-04-06T18:47:00+00:00
easyJet,Bristol,2024-04-06T07:00:00+00:00,2024-04-06T07:23:00+00:00,Marco Polo,2024-04-06T10:10:00+00:00,2024-04-06T10:17:00+00:00
easyJet,Bristol,2024-04-06T06:05:00+00:00,2024-04-06T06:26:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-06T09:35:00+00:00,2024-04-06T09:36:00+00:00
easyJet,Bristol,2024-04-06T17:30:00+00:00,2024-04-06T19:33:00+00:00,Capodichino,2024-04-06T21:10:00+00:00,
Jet2,Bristol,2024-04-06T08:05:00+00:00,2024-04-06T08:15:00+00:00,Innsbruck-kranebitten,2024-04-06T11:05:00+00:00,2024-04-06T10:56:00+00:00
TUIfly,Bristol,2024-04-06T06:55:00+00:00,2024-04-06T07:00:00+00:00,Innsbruck-kranebitten,2024-04-06T09:57:00+00:00,2024-04-06T09:48:00+00:00
Jet2,Bristol,2024-04-06T06:10:00+00:00,2024-04-06T06:24:00+00:00,Faro,2024-04-06T08:50:00+00:00,2024-04-06T09:13:00+00:00
easyJet,Bristol,2024-04-06T12:40:00+00:00,2024-04-06T14:20:00+00:00,Faro,2024-04-06T15:15:00+00:00,
easyJet,Bristol,2024-04-06T18:55:00+00:00,2024-04-06T20:43:00+00:00,Faro,2024-04-06T21:30:00+00:00,
easyJet,Bristol,2024-04-06T09:15:00+00:00,2024-04-06T09:11:00+00:00,Faro,2024-04-06T11:50:00+00:00,2024-04-06T11:58:00+00:00
easyJet,Bristol,2024-04-06T06:25:00+00:00,2024-04-06T06:40:00+00:00,Madeira,2024-04-06T10:10:00+00:00,
easyJet,Bristol,2024-04-06T18:20:00+00:00,2024-04-06T19:45:00+00:00,Francisco Sá Carneiro,2024-04-06T20:30:00+00:00,
easyJet,Bristol,2024-04-06T16:45:00+00:00,2024-04-06T19:00:00+00:00,Lisbon Portela,2024-04-06T19:20:00+00:00,
Jet2,Bristol,2024-04-06T08:30:00+00:00,2024-04-06T08:33:00+00:00,Geneve-cointrin,2024-04-06T11:15:00+00:00,2024-04-06T11:06:00+00:00
easyJet,Bristol,2024-04-06T06:20:00+00:00,2024-04-06T06:33:00+00:00,Geneve-cointrin,2024-04-06T09:00:00+00:00,2024-04-06T08:57:00+00:00
easyJet,Bristol,2024-04-06T10:40:00+00:00,,Geneve-cointrin,2024-04-06T13:20:00+00:00,
Jet2,Bristol,2024-04-06T13:10:00+00:00,2024-04-06T13:50:00+00:00,Antalya,2024-04-06T19:30:00+00:00,2024-04-06T19:42:00+00:00
TUIfly,Bristol,2024-04-06T06:00:00+00:00,2024-04-06T06:15:00+00:00,Antalya,2024-04-06T12:15:00+00:00,2024-04-06T12:04:00+00:00
Corendon Air,Bristol,2024-04-06T14:00:00+00:00,2024-04-06T15:05:00+00:00,Antalya,2024-04-06T20:15:00+00:00,2024-04-06T20:54:00+00:00
easyJet,Bristol,2024-04-06T16:20:00+00:00,2024-04-06T16:31:00+00:00,Dalaman,2024-04-06T22:30:00+00:00,2024-04-06T22:18:00+00:00
